,RT_war_P0,prop_war_RTs_P0,frequency_days_P0,nb_mentors_proukraine_P0,nb_mentors_prorussia_P0,Betweenness_centrality_P0,Closeness_centrality_P0,PageRank_P0,RT_war_P1,prop_war_RTs_P1,frequency_days_P1,nb_mentors_proukraine_P1,nb_mentors_prorussia_P1,Betweenness_centrality_P1,Closeness_centrality_P1,PageRank_P1,RT_war_P2,prop_war_RTs_P2,frequency_days_P2,nb_mentors_proukraine_P2,nb_mentors_prorussia_P2,Betweenness_centrality_P2,Closeness_centrality_P2,PageRank_P2,RT_war_P3,prop_war_RTs_P3,frequency_days_P3,nb_mentors_proukraine_P3,nb_mentors_prorussia_P3,Betweenness_centrality_P3,Closeness_centrality_P3,PageRank_P3,RT_war_P4,prop_war_RTs_P4,frequency_days_P4,nb_mentors_proukraine_P4,nb_mentors_prorussia_P4,Betweenness_centrality_P4,Closeness_centrality_P4,PageRank_P4,RT_war_P5,prop_war_RTs_P5,frequency_days_P5,nb_mentors_proukraine_P5,nb_mentors_prorussia_P5,Betweenness_centrality_P5,Closeness_centrality_P5,PageRank_P5,RT_war_P6,prop_war_RTs_P6,frequency_days_P6,nb_mentors_proukraine_P6,nb_mentors_prorussia_P6,Betweenness_centrality_P6,Closeness_centrality_P6,PageRank_P6,RT_war_P7,prop_war_RTs_P7,frequency_days_P7,nb_mentors_proukraine_P7,nb_mentors_prorussia_P7,Betweenness_centrality_P7,Closeness_centrality_P7,PageRank_P7,RT_war_P8,prop_war_RTs_P8,frequency_days_P8,nb_mentors_proukraine_P8,nb_mentors_prorussia_P8,Betweenness_centrality_P8,Closeness_centrality_P8,PageRank_P8,RT_war_P9,prop_war_RTs_P9,frequency_days_P9,nb_mentors_proukraine_P9,nb_mentors_prorussia_P9,Betweenness_centrality_P9,Closeness_centrality_P9,PageRank_P9,RT_war_P10,prop_war_RTs_P10,frequency_days_P10,nb_mentors_proukraine_P10,nb_mentors_prorussia_P10,Betweenness_centrality_P10,Closeness_centrality_P10,PageRank_P10,RT_war_P11,prop_war_RTs_P11,frequency_days_P11,nb_mentors_proukraine_P11,nb_mentors_prorussia_P11,Betweenness_centrality_P11,Closeness_centrality_P11,PageRank_P11,RT_war_P12,prop_war_RTs_P12,frequency_days_P12,nb_mentors_proukraine_P12,nb_mentors_prorussia_P12,Betweenness_centrality_P12,Closeness_centrality_P12,PageRank_P12,RT_war_P13,prop_war_RTs_P13,frequency_days_P13,nb_mentors_proukraine_P13,nb_mentors_prorussia_P13,Betweenness_centrality_P13,Closeness_centrality_P13,PageRank_P13,RT_war_P14,prop_war_RTs_P14,frequency_days_P14,nb_mentors_proukraine_P14,nb_mentors_prorussia_P14,Betweenness_centrality_P14,Closeness_centrality_P14,PageRank_P14
S383U,3.0,0.0005640157924421,0.0689655172413793,0.0,2.0,0.0,0.2736653207716464,0.000608419713641,6.0,0.0011591962905718,0.1724137931034483,0.0,3.0,0.0,0.3108787467207472,0.0005652802433512,6.0,0.0012544428183148,0.2068965517241379,0.0,4.0,0.0019314568250534,0.3178072375492655,0.0003378687897629,18.0,0.0034443168771526,0.3793103448275862,0.0,5.0,0.0,0.3353335686551359,0.0004322648977799,20.0,0.0037650602409638,0.4482758620689655,0.0,5.0,0.0,0.3353888317917095,0.0003829494864995,9.0,0.0018382352941176,0.3103448275862069,0.0,3.0,0.0,0.332665999332666,0.0002494850007439,6.0,0.0016982734220209,0.2068965517241379,0.0,4.0,0.00653898646923,0.335455764075067,0.0002403415605927,5.0,0.00177304964539,0.1724137931034483,0.0,3.0,0.0,0.3197061641648036,0.0002251147040116,9.0,0.0028883183568677,0.2413793103448276,0.0,4.0,0.0053709079272033,0.3332218133154901,0.0002488570211231,15.0,0.0059594755661501,0.3793103448275862,0.0,4.0,0.0,0.3327719770966655,0.0003577903764304,12.0,0.0050293378038558,0.3448275862068966,0.0,4.0,0.0053341074034572,0.3326551373346897,0.0003580228503445,14.0,0.0050414115952466,0.3448275862068966,0.0,3.0,0.0,0.3297076818490823,0.0003386343813479,27.0,0.0087435233160621,0.5172413793103449,0.0,4.0,0.0,0.3318462594371997,0.000444788626449,37.0,0.0110811620245582,0.7241379310344828,0.0,4.0,0.0,0.3347517730496454,0.0005194381953306,25.0,0.0128667009778692,0.4482758620689655,0.0,3.0,0.0,0.3387708649468892,0.0006073844961148
S492U,1.0,0.0003189792663476,0.0344827586206896,0.0,1.0,0.0,0.2559798573227024,0.0003634915110708,7.0,0.0023632680621201,0.1724137931034483,0.0,2.0,0.0,0.3432210178915006,0.0005197420255293,7.0,0.0030891438658428,0.1724137931034483,0.0,2.0,0.0,0.3368780858336498,0.0003251490395412,7.0,0.0038738240177089,0.2068965517241379,0.0,4.0,0.0002080561869075,0.3360452776795189,0.0002580493022334,12.0,0.0062992125984251,0.3103448275862069,0.0,4.0,0.0002258779932888,0.3353888317917095,0.0002833457315701,7.0,0.0052044609665427,0.1724137931034483,0.0,2.0,0.0,0.3331105913798864,0.0002229209153384,4.0,0.0031872509960159,0.1034482758620689,0.0,1.0,0.0,0.3210391276459269,0.0002020190791054,5.0,0.0031094527363184,0.1379310344827586,0.0,1.0,0.0,0.325316867078323,0.0002055008663834,12.0,0.0050314465408805,0.2758620689655172,0.0,2.0,0.0,0.3321107035678559,0.000254004578817,11.0,0.0035994764397905,0.2758620689655172,0.0,3.0,0.0,0.3368564609614728,0.0002866935153971,6.0,0.0023428348301444,0.1724137931034483,0.0,3.0,0.0009310432654851,0.3363044223517312,0.0002630893228338,16.0,0.0048543689320388,0.2758620689655172,0.0,5.0,0.0023451537228926,0.3358725761772853,0.000359646540777,28.0,0.005610098176718,0.4482758620689655,1.0,6.0,0.0266812746929105,0.3704980842911877,0.0005229921387674,34.0,0.0072156196943972,0.5172413793103449,1.0,6.0,0.0018268250710817,0.3594821020563595,0.000584949961033,15.0,0.0065189048239895,0.2413793103448276,1.0,5.0,0.0110066453077356,0.3499216300940438,0.000555119349006
S919U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0108108108108108,0.0689655172413793,2.0,0.0,0.0005405609105768,0.2999684243763814,0.0001958668724396,2.0,0.0091743119266055,0.0689655172413793,2.0,0.0,0.0009018099110823,0.3005833589192508,0.0001829960217999,3.0,0.0192307692307692,0.1034482758620689,2.0,0.0,0.0,0.3072419106317411,0.000207128161739,7.0,0.0443037974683544,0.2413793103448276,3.0,0.0,0.0,0.3509817671809256,0.0002965983274979,8.0,0.0536912751677852,0.2413793103448276,3.0,0.0,0.002320331038873,0.3506129597197898,0.0003674629153733,5.0,0.0390625,0.1379310344827586,1.0,0.0,0.0,0.2849785407725322,0.0003247266116486,6.0,0.0545454545454545,0.1724137931034483,2.0,0.0,0.0,0.3024181205999388,0.0003533634419895,7.0,0.0729166666666666,0.2068965517241379,2.0,0.0,0.0,0.2920512057159869,0.0004051599218031,5.0,0.0335570469798657,0.1724137931034483,1.0,0.0,0.0,0.2779369627507163,0.0003880084924532,3.0,0.0179640718562874,0.1034482758620689,1.0,0.0,0.0,0.2772362385321101,0.0002906829482865,5.0,0.0316455696202531,0.1724137931034483,1.0,0.0,0.0,0.2784660766961652,0.0003737677038956,4.0,0.036036036036036,0.1379310344827586,1.0,0.0,0.0,0.2735906862745098,0.000464109619017
S334U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0005336179295624,0.0344827586206896,0.0,1.0,0.0,0.2745280099040544,0.0001958796913087,8.0,0.0017006802721088,0.2413793103448276,0.0,4.0,0.0002110396835548,0.3217067389095834,0.0002809118442547,17.0,0.0023438577140493,0.3793103448275862,0.0,4.0,0.0,0.3367733058135534,0.0003419090076703,22.0,0.0023263191286877,0.4137931034482758,0.0,5.0,0.0008648595820732,0.3371660466689212,0.0003902983862921,27.0,0.0026624593235381,0.5172413793103449,0.0,5.0,0.0003278675256637,0.3359060402684564,0.0005388742485925,35.0,0.003723008190618,0.5862068965517241,0.0,3.0,0.0,0.3331114808652246,0.0005873771977338,58.0,0.0053748494115466,0.6896551724137931,0.0,4.0,0.0,0.3336683417085427,0.0006941636211609,50.0,0.004669842159335,0.6896551724137931,0.0,5.0,0.0,0.3380088949709203,0.000747179009526,24.0,0.0025548222269533,0.5862068965517241,0.0,4.0,0.0,0.3374613003095975,0.000515574371459,25.0,0.0023866348448687,0.6206896551724138,0.0,6.0,0.0005569856757939,0.3363384188626907,0.0004958383391123,37.0,0.0035535920092201,0.6551724137931034,0.0,6.0,0.0005561194002998,0.3359972202918693,0.0005656325397903,40.0,0.0043850032887524,0.6206896551724138,0.0,5.0,0.0,0.3338048090523338,0.0005716107602381,21.0,0.0050773694390715,0.3448275862068966,0.0,5.0,0.0008444428210648,0.3408396946564885,0.0005608050662014
S480U,2.0,0.0003788596325061,0.0689655172413793,0.0,2.0,0.0071766907912547,0.3246407663650878,0.0004320558192989,7.0,0.0012834616795012,0.1724137931034483,0.0,3.0,0.0,0.3462509238856385,0.0005406469498008,25.0,0.0042459239130434,0.4137931034482758,0.0,4.0,0.0001719942448553,0.3397165836844121,0.0007804959199718,37.0,0.0053199137311286,0.5862068965517241,0.0,5.0,0.0001610531920814,0.336283185840708,0.000683331902863,30.0,0.0043396499349052,0.5862068965517241,0.0,5.0,0.0001554095203717,0.3356187864244086,0.0004834443439909,24.0,0.0036457542154033,0.5172413793103449,0.0,5.0,0.0008648595820732,0.3371660466689212,0.0004131071362955,21.0,0.0028067361668003,0.5517241379310345,0.0,5.0,0.0082131141421073,0.3359060402684564,0.0004580985674421,19.0,0.0026786973072042,0.5172413793103449,0.0,4.0,0.0001042433143185,0.3326686606846128,0.0004201400098742,24.0,0.0038616251005631,0.6206896551724138,0.0,4.0,0.000411190788286,0.3332218133154901,0.0004002599262051,18.0,0.0033651149747616,0.5172413793103449,0.0,4.0,0.0,0.3354838709677419,0.0003850659572001,11.0,0.0023349607302059,0.3103448275862069,0.0,4.0,0.0,0.3353846153846154,0.0003309960897847,14.0,0.0025426807119505,0.3448275862068966,0.0,4.0,0.0,0.3356401384083045,0.0003380509554136,22.0,0.0032429245283018,0.4482758620689655,0.0,5.0,0.0,0.335530881332408,0.0004009177507817,29.0,0.0041907514450867,0.5517241379310345,0.0,4.0,0.0,0.3354655294953802,0.0004517530605384,27.0,0.007454445057979,0.3448275862068966,0.0,4.0,0.0003455954663423,0.3408396946564885,0.0006377905919282
S126U,2.0,0.0009407337723424,0.0689655172413793,0.0,2.0,0.0071766907912547,0.3246407663650878,0.0004320558192989,5.0,0.0035087719298245,0.1379310344827586,0.0,2.0,0.0,0.3432210178915006,0.0004072402193714,9.0,0.0106132075471698,0.2068965517241379,0.0,2.0,0.0,0.3368780858336498,0.0003705649654984,23.0,0.0240585774058577,0.4137931034482758,0.0,2.0,0.0,0.3339191564147627,0.000464113288923,41.0,0.0287517531556802,0.6896551724137931,0.0,3.0,0.0,0.3349298665754362,0.0005868307014805,48.0,0.0274914089347079,0.7241379310344828,0.0,4.0,0.0001802946482522,0.3344515263334451,0.0006644324597583,36.0,0.0169093471113198,0.6551724137931034,0.0,3.0,0.0,0.3336666666666666,0.0006516240044832,25.0,0.0108554059921841,0.5517241379310345,0.0,2.0,0.0,0.3320066334991708,0.0004515288421878,26.0,0.0132046724225495,0.5517241379310345,0.0,2.0,0.0,0.3321107035678559,0.0003839559297409,24.0,0.0122824974411463,0.5517241379310345,0.0,3.0,0.0,0.335256192738378,0.0004159816405354,17.0,0.0083456062837506,0.4137931034482758,0.0,3.0,0.0,0.3351554492654595,0.0003846102059456,10.0,0.0052328623757195,0.2758620689655172,1.0,2.0,0.0,0.3722179585571757,0.0003254926712755,16.0,0.0085929108485499,0.3448275862068966,1.0,2.0,0.0,0.3632607062359128,0.0003748892744812,18.0,0.0103986135181975,0.3103448275862069,0.0,2.0,0.0,0.3316936050597329,0.0003370204448687,15.0,0.0151668351870576,0.2068965517241379,0.0,2.0,0.0,0.3374905517762661,0.0004349588259107
S328U,2.0,0.0047619047619047,0.0344827586206896,0.0,1.0,0.0,0.3085483055134042,0.0003693484259364,4.0,0.0062111801242236,0.1034482758620689,0.0,2.0,0.0,0.3347584797547733,0.0003718942405639,4.0,0.0083857442348008,0.1379310344827586,0.0,2.0,0.0,0.3228977065890062,0.0002557659643579,7.0,0.0248226950354609,0.1724137931034483,0.0,1.0,0.0,0.3193277310924369,0.0002438498995698,9.0,0.0573248407643312,0.2068965517241379,0.0,1.0,0.0,0.3225700164744646,0.0002390454855159,14.0,0.0562248995983935,0.2068965517241379,0.0,1.0,0.0,0.3242276422764227,0.0002897729807738,11.0,0.0324483775811209,0.1379310344827586,0.0,1.0,0.0,0.3210391276459269,0.0002935764196356,6.0,0.0233463035019455,0.0689655172413793,0.0,1.0,0.0,0.325316867078323,0.0002166609198996,11.0,0.0552763819095477,0.2068965517241379,0.0,2.0,0.0,0.3321107035678559,0.0002455738228855,20.0,0.1047120418848167,0.3448275862068966,0.0,2.0,0.0,0.3343485617597292,0.0003653526238339,19.0,0.1217948717948717,0.2758620689655172,0.0,2.0,0.0,0.3337870023817625,0.0003911973234058,14.0,0.0886075949367088,0.2413793103448276,0.0,1.0,0.0,0.3252850435949027,0.0003030646833116,21.0,0.1076923076923077,0.3448275862068966,0.0,1.0,0.0,0.3255892255892256,0.000356295046857,24.0,0.0743034055727554,0.4137931034482758,0.0,1.0,0.0,0.3261921216309606,0.0003709957567203,13.0,0.0631067961165048,0.2413793103448276,0.0,1.0,0.0,0.3324646314221891,0.0003750779171725
S925U,2.0,0.0116279069767441,0.0689655172413793,1.0,0.0,0.0,0.2807179015186378,0.000718901694306,3.0,0.0163043478260869,0.1034482758620689,1.0,0.0,0.0,0.2875786695734488,0.0007529716337221,3.0,0.0163043478260869,0.1034482758620689,2.0,0.0,0.0,0.3196396396396396,0.000324388559808,6.0,0.0297029702970297,0.1724137931034483,2.0,0.0,0.0,0.3318197694725812,0.0002635042275319,9.0,0.0346153846153846,0.2758620689655172,3.0,0.0,0.0,0.3367733058135534,0.0002845273882608,9.0,0.03515625,0.2413793103448276,4.0,0.0,0.0002809042326375,0.3477502615974887,0.0003112113633234,9.0,0.0234986945169712,0.2068965517241379,4.0,0.0,0.0,0.3514747191011236,0.0003290020175098,7.0,0.0163551401869158,0.2068965517241379,3.0,0.0,0.0,0.3506129597197898,0.0003326214825831,4.0,0.0133779264214046,0.1379310344827586,2.0,0.0,0.0,0.3288213931990756,0.000289683886808,2.0,0.0078431372549019,0.0689655172413793,2.0,0.0,0.0008330427304131,0.3024181205999388,0.0002212830026902,4.0,0.0087527352297593,0.1379310344827586,2.0,0.0,0.0,0.2920512057159869,0.0002994371167551,5.0,0.006060606060606,0.1724137931034483,1.0,0.0,0.0,0.2779369627507163,0.0003880084924532,8.0,0.0063091482649842,0.2413793103448276,3.0,0.0,0.0,0.3214760638297872,0.0005391729353706,12.0,0.0089485458612975,0.2758620689655172,3.0,0.0,0.0,0.3230663928815879,0.0007592243246917,9.0,0.0154109589041095,0.2068965517241379,2.0,0.0,0.0,0.316442239546421,0.0009433857686097
S419U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0129870129870129,0.0689655172413793,0.0,2.0,0.0,0.3331105913798864,0.0001811489144654,10.0,0.0073746312684365,0.2068965517241379,0.0,3.0,0.0,0.3336666666666666,0.0002910398438777,20.0,0.010482180293501,0.3448275862068966,0.0,4.0,0.0001308209310394,0.3351188483428189,0.0004048575735212,20.0,0.0158227848101265,0.3103448275862069,0.0,4.0,0.000255877254875,0.3350151362260343,0.0003475120963272,23.0,0.0121116377040547,0.3793103448275862,0.0,4.0,0.0,0.3354838709677419,0.0004152472137131,32.0,0.0109514031485284,0.5517241379310345,0.0,3.0,0.0,0.3351554492654595,0.000596016584371,30.0,0.0099667774086378,0.5172413793103449,0.0,6.0,0.0005079783741779,0.3391608391608391,0.0005472554093997,11.0,0.0091896407685881,0.2068965517241379,0.0,6.0,0.0053784505340786,0.3385854341736695,0.0002906385332247,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
S832U,5.0,0.0030450669914738,0.1034482758620689,1.0,0.0,0.0,0.2807179015186378,0.001429005463261,8.0,0.0047732696897374,0.1724137931034483,1.0,0.0,0.0,0.2875786695734488,0.0016563069163672,18.0,0.0137404580152671,0.3103448275862069,1.0,0.0,0.0,0.3011884550084889,0.0010873341439032,31.0,0.0242566510172143,0.5172413793103449,1.0,0.0,0.0,0.3126028298782494,0.000708915787021,27.0,0.013803680981595,0.4827586206896552,1.0,1.0,0.0,0.419271948608137,0.0005389950590636,14.0,0.0050089445438282,0.3448275862068966,3.0,1.0,0.0070182018245131,0.4472857783759533,0.0003837947920632,5.0,0.0017806267806267,0.1724137931034483,3.0,1.0,0.0196052820362062,0.446875,0.0002414767049154,2.0,0.0009770395701025,0.0689655172413793,2.0,0.0,0.0001983279914462,0.3058356248090437,0.0002024419907333,2.0,0.0012143290831815,0.0689655172413793,2.0,0.0,0.0015824539328167,0.3195380173243503,0.0002241465063107,3.0,0.0016042780748663,0.1034482758620689,2.0,0.0,0.0,0.3133523628290517,0.0002693676695182,4.0,0.0025839793281653,0.1379310344827586,1.0,0.0,0.0,0.2662143826322931,0.0003239392318637,2.0,0.0019627085377821,0.0689655172413793,1.0,0.0,0.0,0.2718609865470852,0.0002703401832222,2.0,0.0019361084220716,0.0689655172413793,2.0,0.0,0.0009937737893531,0.3062064597846738,0.0002648650393882,2.0,0.0022099447513812,0.0689655172413793,2.0,0.0,0.0091933013623455,0.3056994818652849,0.000338980597086,0.0,0.0,0.0,0.0,0.0,,,
S475U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,7.0,0.0804597701149425,0.1379310344827586,1.0,1.0,0.0,0.3030406559617355,0.000475771907343,17.0,0.1440677966101695,0.3793103448275862,1.0,1.0,0.0,0.3396496245977833,0.0004533286859467,17.0,0.1789473684210526,0.4137931034482758,1.0,1.0,0.0,0.3409961685823754,0.0003904651506506,9.0,0.1267605633802817,0.2758620689655172,1.0,2.0,0.0,0.3954779849266164,0.0002979095644736,9.0,0.1034482758620689,0.3103448275862069,1.0,2.0,0.0003912229310795,0.3814786585365853,0.0003205951868482,8.0,0.0816326530612244,0.2413793103448276,2.0,1.0,0.0,0.3654618473895582,0.0003375743213334,4.0,0.032258064516129,0.1034482758620689,2.0,1.0,0.0039792080559913,0.3464347826086956,0.0002560388107308,3.0,0.0165745856353591,0.1034482758620689,0.0,1.0,0.0,0.2572246810726373,0.0002268209146058,6.0,0.0251046025104602,0.2068965517241379,0.0,1.0,0.0,0.2434847356664184,0.0003346526877194,7.0,0.025830258302583,0.2413793103448276,0.0,1.0,0.0,0.2545931758530184,0.0003561220163771,9.0,0.0378151260504201,0.2758620689655172,0.0,1.0,0.0,0.2562268150503444,0.0003664810928881,8.0,0.0398009950248756,0.2413793103448276,0.0,1.0,0.0,0.2547220723151646,0.0003372733812602,3.0,0.0265486725663716,0.1034482758620689,0.0,1.0,0.0,0.2511248593925759,0.0002901868270377
S659U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.1111111111111111,0.0344827586206896,1.0,0.0,0.0,0.2544840135170262,0.0001700443592398,11.0,0.0814814814814814,0.2413793103448276,6.0,0.0,0.0004382132406817,0.351427564328516,0.0003472394552968,22.0,0.0716612377850162,0.5517241379310345,6.0,0.0,0.0,0.3549645390070922,0.0005811637317166,21.0,0.0780669144981412,0.4482758620689655,6.0,0.0,0.0,0.355595026642984,0.0006879030742031,16.0,0.1095890410958904,0.3448275862068966,5.0,0.0,0.0,0.3375127075567604,0.0007141210736592,22.0,0.1896551724137931,0.4482758620689655,5.0,0.0,0.0,0.3338965866846908,0.000942694544606,21.0,0.1779661016949152,0.4482758620689655,6.0,0.0,0.0015964323816164,0.3337870023817625,0.0010126901515459,12.0,0.1263157894736842,0.3448275862068966,6.0,0.0,0.0022186412829071,0.3319644079397673,0.0007844009667054,11.0,0.1964285714285714,0.3103448275862069,6.0,0.0,0.0034563763700916,0.3316186556927297,0.000706669433636,8.0,0.1333333333333333,0.2413793103448276,3.0,0.0,0.0,0.3241758241758242,0.0005457640541593,5.0,0.0909090909090909,0.1724137931034483,2.0,0.0,0.0,0.316442239546421,0.000574480938195
S749U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.074074074074074,0.0689655172413793,2.0,0.0,0.0003553621940035,0.2873339812115322,0.0002831296993889,3.0,0.15,0.1034482758620689,2.0,0.0,0.0,0.3087422814429639,0.0002183005010975,4.0,0.1666666666666666,0.1379310344827586,1.0,0.0,0.0,0.2805961593579822,0.0002179767532594,3.0,0.0833333333333333,0.1034482758620689,1.0,0.0,0.0,0.2862474877978754,0.0002055819858359,2.0,0.0526315789473684,0.0689655172413793,2.0,0.0,0.0003220683046834,0.3049969530773918,0.0001925375996473,2.0,0.0689655172413793,0.0689655172413793,2.0,0.0,0.0003281866854656,0.3071494323412089,0.0002052253119197,4.0,0.1290322580645161,0.1379310344827586,1.0,0.0,0.0,0.2849785407725322,0.0002898715601313,8.0,0.2758620689655172,0.2758620689655172,2.0,0.0,0.0,0.2864598434328791,0.0004230975549137,7.0,0.1944444444444444,0.2413793103448276,2.0,0.0,0.0,0.2797262617621899,0.0004199250654325,7.0,0.1842105263157894,0.2413793103448276,2.0,0.0,0.0,0.279217040875072,0.0005112619850209,6.0,0.1428571428571428,0.2068965517241379,1.0,0.0,0.0,0.2772362385321101,0.0004264072188872,8.0,0.1509433962264151,0.2758620689655172,1.0,0.0,0.0,0.2784660766961652,0.0005027902309949,5.0,0.1724137931034483,0.1724137931034483,1.0,0.0,0.0,0.2735906862745098,0.0005381907150465
S258U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,10.0,0.0632911392405063,0.1034482758620689,0.0,2.0,0.0,0.3339191564147627,0.0002850162455944,12.0,0.0530973451327433,0.1724137931034483,0.0,3.0,0.0,0.3349298665754362,0.0002748483153518,11.0,0.0484581497797356,0.2758620689655172,1.0,4.0,0.000412368274216,0.4613604812586765,0.0002864853790937,11.0,0.0585106382978723,0.2413793103448276,1.0,4.0,0.0081216364054537,0.466884328358209,0.0003300973990498,8.0,0.0559440559440559,0.1724137931034483,1.0,2.0,0.0,0.4564523483812129,0.0002649038152822,17.0,0.0546623794212218,0.3103448275862069,0.0,3.0,0.0,0.3329989969909729,0.0003111204863779,34.0,0.0387243735763098,0.6551724137931034,0.0,4.0,0.0,0.3357118586476385,0.0005458823481315,43.0,0.0390199637023593,0.8275862068965517,0.0,5.0,0.0001186864158399,0.3360739979445015,0.0007791982420823,52.0,0.0588235294117647,0.896551724137931,0.0,6.0,0.0027802076515869,0.3361053361053361,0.0007892477254931,61.0,0.0666666666666666,0.9310344827586208,0.0,5.0,0.0006393140501939,0.335530881332408,0.0007890189389507,55.0,0.0681536555142503,0.7931034482758621,0.0,5.0,0.0,0.3361823361823361,0.0006899525133943,27.0,0.09375,0.3793103448275862,0.0,4.0,0.0,0.3405797101449275,0.0006267863280961
S270U,13.0,0.0019112025874742,0.3448275862068966,0.0,3.0,0.0006776672621056,0.3232644409114997,0.0011583188555189,23.0,0.0030826966894518,0.4827586206896552,0.0,3.0,0.0,0.3476147876921797,0.0011116438271933,39.0,0.0038871723313066,0.5862068965517241,0.0,6.0,0.0011889665683094,0.3439317564947654,0.0010487654165969,57.0,0.0054582016661878,0.6206896551724138,0.0,6.0,0.0002425787360783,0.3403797921891795,0.0009150715370838,39.0,0.0071193866374589,0.3793103448275862,0.0,4.0,0.0,0.3347008547008547,0.0005449696146717,5.0,0.0039651070578905,0.0689655172413793,0.0,2.0,0.0,0.3280684435669628,0.0002015877481983,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,4.0,0.0519480519480519,0.0344827586206896,0.0,1.0,0.0,0.3270935960591133,0.0001841743777883,4.0,0.0404040404040404,0.0344827586206896,0.0,1.0,0.0,0.3285666777519122,0.0001931523369433,1.0,0.0158730158730158,0.0344827586206896,0.0,1.0,0.0,0.3271090363454484,0.000165056092212,1.0,0.0344827586206896,0.0344827586206896,0.0,1.0,0.0,0.3252850435949027,0.0001650931151607,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
S16U,15.0,0.0013437248051599,0.3793103448275862,0.0,3.0,0.0012892489778201,0.3335155822854018,0.0012931436143025,34.0,0.0028621937873558,0.5862068965517241,0.0,5.0,0.0006746149956114,0.351071921334071,0.0015558151693058,50.0,0.0043497172683775,0.6896551724137931,0.0,6.0,0.0001012817030139,0.3415479399306892,0.0012783143183477,64.0,0.0063745019920318,0.7586206896551724,0.0,6.0,0.0005830867436125,0.3369989357928343,0.0010113752065136,90.0,0.0087023786501643,0.9310344827586208,0.0,7.0,0.0001548436523044,0.3391063387599584,0.0010984845025995,96.0,0.0075135008217891,0.9655172413793104,1.0,6.0,0.0008676191784564,0.4617878647522001,0.0011782314783077,66.0,0.0051760646223825,0.8275862068965517,1.0,4.0,0.0,0.4647168059424327,0.001077660710257,75.0,0.0066607460035523,0.8275862068965517,1.0,7.0,0.0012603729850142,0.4636405743399722,0.0010970680107082,110.0,0.0103607422058962,0.9655172413793104,0.0,7.0,0.0002189571147496,0.3363728470111449,0.001174372800647,97.0,0.0101294903926482,0.9655172413793104,0.0,5.0,0.0,0.3359401564093845,0.0012508968820821,73.0,0.0083571837435603,0.8620689655172413,0.0,5.0,0.0004800735812217,0.3363044223517312,0.0011214685947178,61.0,0.0075392411321221,0.7931034482758621,0.0,6.0,0.0005569856757939,0.3363384188626907,0.0008568743417267,83.0,0.0084771729139005,0.8620689655172413,1.0,5.0,0.0217270421947926,0.3843402225755167,0.0010342100294287,105.0,0.0098039215686274,0.896551724137931,1.0,5.0,0.0193167837017342,0.3900826446280991,0.0011813214983356,61.0,0.010977145942055,0.5172413793103449,0.0,5.0,0.0,0.3416220351951033,0.001217733421766
